ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
14913	Guca1a	guanylate cyclase activator 1a (retina)	-0.03581582	-0.562945685	-0.078370561	0.939154931	0.963795728	-6.060408129
272551	Gins2	GINS complex subunit 2 (Psf2 homolog)	0.332935443	3.4414944	1.97550477	0.077870086	0.175308693	-5.170437832
17540	Irag1	inositol 1,4,5-triphosphate receptor associated 1	-0.563441109	6.759692175	-3.939303455	0.003088998	0.018415327	-2.304481542
100302594	Snord14e	small nucleolar RNA, C/D box 14E	-0.052281416	1.891604569	-0.209662524	0.83834672	0.900689162	-6.581346448
225049	Ttc7	tetratricopeptide repeat domain 7	-0.033658118	5.414505011	-0.228169475	0.824349308	0.891624218	-7.259490135
12840	Col9a2	collagen, type IX, alpha 2	-0.115829461	8.520714275	-0.488092095	0.640515089	0.757449166	-7.128299078
22643	Zfp101	zinc finger protein 101	0.318156293	2.120639728	1.368292864	0.202623144	0.343730587	-5.728623806
19298	Pex19	peroxisomal biogenesis factor 19	-0.362566204	5.620084695	-2.832007055	0.018618242	0.063571584	-4.113306632
170765	Ripply3	ripply transcriptional repressor 3	1.022637512	-0.143706114	2.281985113	0.046869443	0.122738013	-3.972205323
16818	Lck	lymphocyte protein tyrosine kinase	0.28190176	3.371501403	1.524376843	0.159899836	0.29150012	-5.807418666
72667	Zfp444	zinc finger protein 444	0.151300521	2.828169967	0.73836401	0.478088806	0.618912524	-6.5345533
18647	Cdk14	cyclin-dependent kinase 14	0.685735501	5.81186752	5.471991717	0.000323065	0.004178139	0.093037339
245867	Pcmtd2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2	-0.180732251	4.935093244	-0.655610269	0.534950647	0.668108113	-6.985568094
102566	Ano10	anoctamin 10	-0.238553054	4.809987812	-1.531661951	0.158113609	0.289079725	-6.054503182
170483	Grin3b	glutamate receptor, ionotropic, NMDA3B	-0.232935336	1.901868502	-0.818676231	0.432973253	0.577497733	-6.256012557
230673	Ipo13	importin 13	-0.156602083	5.347760267	-1.156112925	0.27580584	0.42743538	-6.59252377
14788	Gpr162	G protein-coupled receptor 162	-0.318037064	0.931618692	-1.025082126	0.330649621	0.482047068	-5.847306014
13019	Ctf1	cardiotrophin 1	-0.804310205	3.16507602	-3.800815052	0.003799064	0.021170616	-2.115589371
212898	Dse	dermatan sulfate epimerase	-0.902316396	5.253247044	-6.432592489	9.35e-05	0.001989074	1.450620678
20356	Sema5a	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	-0.351678398	6.82437787	-1.629637158	0.147369935	0.275083702	-6.068680384
218232	Ptpdc1	protein tyrosine phosphatase domain containing 1	-0.091568281	3.803516339	-0.527788671	0.609718132	0.731283196	-6.88276409
233328	Lrrk1	leucine-rich repeat kinase 1	1.123559188	4.25447925	6.075003105	0.00015065	0.002579276	1.079597385
320150	Zdhhc17	zinc finger, DHHC domain containing 17	0.13251723	4.700947139	0.978054218	0.352231028	0.503391467	-6.688570196
13860	Eps8	epidermal growth factor receptor pathway substrate 8	0.259641912	6.584425552	2.188243206	0.054797733	0.137032379	-5.219035939
244757	Glb1l2	galactosidase, beta 1-like 2	1.373844274	2.797941729	5.097878773	0.000601359	0.006307712	-0.117272631
217356	Tmc8	transmembrane channel-like gene family 8	-0.24856748	2.541678167	-1.197430146	0.260084804	0.409580358	-6.029536363
16728	L1cam	L1 cell adhesion molecule	1.70490285	1.377219447	5.851214356	0.00019514	0.00300904	1.131904195
14167	Fgf12	fibroblast growth factor 12	-5.17463537	-1.103416661	-5.713011937	0.000585349	0.006202891	0.000212296
66674	Spryd7	SPRY domain containing 7	-0.431486511	4.502417477	-3.04047476	0.013139204	0.049747672	-3.617258144
20024	Sub1	SUB1 homolog, transcriptional regulator	-0.187386787	7.063870184	-1.548829442	0.153973655	0.283673955	-6.165214688
78308	Gpr108	G protein-coupled receptor 108	-0.215651005	5.486565606	-1.745921752	0.112920556	0.228645115	-5.842344682
79202	Tnfrsf22	tumor necrosis factor receptor superfamily, member 22	-0.823743809	1.342320651	-2.832697189	0.018596709	0.063528119	-3.357293335
22658	Pcgf2	polycomb group ring finger 2	0.147019096	5.137275351	1.016444199	0.334537519	0.486221113	-6.713360697
319433	Serpine3	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3	0.862933782	0.531143187	2.458287879	0.03488239	0.099905146	-3.809771412
69150	Snx4	sorting nexin 4	-0.417192233	5.769276884	-3.096216858	0.011975159	0.046814049	-3.678933815
103511	Calhm5	calcium homeostasis modulator family member 5	-0.883377695	1.709314953	-2.792119096	0.020012204	0.066834394	-3.494521273
100042424	Pdcd5-ps	programmed cell death 5, pseudogene	-0.473446609	2.988461851	-2.53824297	0.030497916	0.090505337	-4.178858384
68097	Dynll2	dynein light chain LC8-type 2	-0.076180775	7.627124514	-0.620672834	0.549374982	0.681255186	-7.108903453
72315	Ccdc74a	coiled-coil domain containing 74A	0.470501304	0.135789038	1.166315997	0.271854933	0.423312359	-5.530386788
629159	1700008J07Rik	RIKEN cDNA 1700008J07 gene	-0.503233112	0.435473837	-1.228713221	0.248667812	0.39692795	-5.523560253
12649	Chek1	checkpoint kinase 1	0.631087193	3.202939042	3.3464382	0.007920142	0.035086374	-2.871286589
74142	Lonp1	lon peptidase 1, mitochondrial	0.210946032	6.579411892	1.715318252	0.118563249	0.236520161	-5.941998373
104346	Gas8	growth arrest specific 8	0.353059127	3.52186022	1.842973049	0.096616911	0.204618031	-5.385950101
380752	Eipr1	EARP complex and GARP complex interacting protein 1	0.054668058	2.996998783	0.247010221	0.810141761	0.882547954	-6.83037705
654409	Stk35os1	serine/threonine kinase 35, opposite strand 1	-0.626526779	1.315227022	-1.709667219	0.120256044	0.239034332	-5.09761817
16601	Klf9	Kruppel-like factor 9	-0.731011037	7.924431798	-5.433514719	0.000340401	0.004312744	0.053906816
12330	Canx	calnexin	-0.009852341	8.767923753	-0.074594476	0.942080442	0.965356551	-7.241731601
76464	Knl1	kinetochore scaffold 1	-0.218429438	2.221057936	-0.96813258	0.356914186	0.507771557	-6.195634774
227707	BC005624	cDNA sequence BC005624	0.250349906	4.448059074	1.676477803	0.126093993	0.246901646	-5.796199665
75614	Rab26os	RAB26, member RAS oncogene family, opposite strand	0.14876796	1.159437713	0.512496025	0.619975404	0.739757359	-6.29502376
668173	Pex10	peroxisomal biogenesis factor 10	-0.154633519	2.210381851	-0.60805032	0.557371336	0.687332577	-6.482009085
15510	Hspd1	heat shock protein 1 (chaperonin)	0.253120184	8.070084463	1.704120264	0.120876154	0.239697934	-5.897726868
212528	Trmt1	tRNA methyltransferase 1	0.228841376	5.368241889	1.525825986	0.159726804	0.291384328	-6.136513094
99683	Sec24b	Sec24 related gene family, member B (S. cerevisiae)	-0.074975303	6.342078386	-0.655961679	0.52737319	0.66216418	-7.119576671
13057	Cyba	cytochrome b-245, alpha polypeptide	0.228791191	4.575978462	1.423270876	0.186572411	0.324394604	-6.160452184
240047	Mmp25	matrix metallopeptidase 25	0.147117854	-0.295238744	0.369061295	0.720152219	0.818486257	-6.045017614
66249	Pno1	partner of NOB1 homolog	0.06748027	4.928491846	0.485122984	0.638550993	0.756046471	-7.095976057
29875	Iqgap1	IQ motif containing GTPase activating protein 1	0.346156585	8.112585609	2.655552344	0.0250396	0.078718482	-4.389613767
232086	Tmem150a	transmembrane protein 150A	0.286551268	4.197378843	1.782881163	0.106434168	0.219045252	-5.600091038
11984	Atp6v0c	ATPase, H+ transporting, lysosomal V0 subunit C	0.20913374	5.413631855	1.460133868	0.176431942	0.312316876	-6.229089137
75579	2310034G01Rik	RIKEN cDNA 2310034G01 gene	0.329646923	-0.490966687	0.699132049	0.50118197	0.639289383	-5.827031666
12306	Anxa2	annexin A2	0.044180922	8.434748693	0.209149477	0.839779019	0.901825192	-7.242799395
75221	Dpp3	dipeptidylpeptidase 3	-0.309574706	5.392066633	-1.969112891	0.079219531	0.177597933	-5.499280668
76650	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	-0.102318139	8.06564454	-0.192713855	0.854288499	0.911169879	-7.269380817
28077	Med10	mediator complex subunit 10	0.145896394	4.140290325	0.993239685	0.345151182	0.496468708	-6.579812096
70762	Dclk2	doublecortin-like kinase 2	-0.640018967	-0.023262614	-1.635125429	0.134585038	0.257963592	-4.93069342
214253	Etnk2	ethanolamine kinase 2	0.594947538	1.06760246	1.637386788	0.134292916	0.257579852	-5.142368695
71971	Zswim1	zinc finger SWIM-type containing 1	0.305381993	3.010012579	1.520160804	0.160941643	0.292672094	-5.734834292
22030	Traf2	TNF receptor-associated factor 2	0.08705193	5.052987289	0.647129402	0.532830535	0.666638619	-7.015996355
332359	Tigd3	tigger transposable element derived 3	0.434263734	0.681743515	1.309862529	0.220948265	0.364898123	-5.480531137
57437	Golga7	golgi autoantigen, golgin subfamily a, 7	-0.579553693	6.3235709	-4.275613804	0.001812039	0.012915138	-1.750337074
140492	Kcnn2	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	-1.074863107	0.349640422	-2.848225277	0.018118836	0.062326546	-3.163870545
68126	Fahd2a	fumarylacetoacetate hydrolase domain containing 2A	-0.856220717	3.277246028	-4.366776082	0.001577496	0.011851592	-1.231362555
22022	Tpst2	protein-tyrosine sulfotransferase 2	-0.333967017	4.945929531	-1.964161989	0.079921316	0.178865615	-5.449305689
11841	Arf2	ADP-ribosylation factor 2	-1.025374184	6.466418487	-8.619070457	8.4e-06	0.000461955	3.936672832
20357	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	0.232693508	-0.123247393	0.462163111	0.654525504	0.768342138	-6.03907264
74684	4930451G09Rik	RIKEN cDNA 4930451G09 gene	-1.102148676	0.036191233	-2.602744558	0.027364104	0.083941789	-3.505156687
15950	Ifi203	interferon activated gene 203	1.832859614	1.363334619	5.037649856	0.000610401	0.006370151	0.030751624
83485	Ngrn	neugrin, neurite outgrowth associated	-0.142915839	3.45141102	-0.819693252	0.432420801	0.576920819	-6.608223427
18563	Pcx	pyruvate carboxylase	-1.178804144	4.196828993	-6.099040729	0.000153725	0.002616406	1.075179212
20147	Rs1	retinoschisis (X-linked, juvenile) 1 (human)	-2.250329314	1.082055654	-5.382681083	0.000414824	0.004875531	0.438943206
57913	Pidd1	p53 induced death domain protein 1	0.176357695	2.004763032	0.711127939	0.494048469	0.632766524	-6.362947644
17128	Smad4	SMAD family member 4	0.051194074	6.395052154	0.44461621	0.666527589	0.777750238	-7.244273904
19703	Renbp	renin binding protein	-0.079714163	4.511325951	-0.571941727	0.580605497	0.707096997	-6.982956333
67966	Zcchc10	zinc finger, CCHC domain containing 10	0.442226377	2.463108374	2.08330149	0.065212618	0.154906799	-4.792204774
242083	Ppm1l	protein phosphatase 1 (formerly 2C)-like	-2.522251047	4.891608814	-10.11398433	1.43e-05	0.000628254	3.791076733
215819	Nhsl1	NHS-like 1	0.017418352	7.800391328	0.140379462	0.891283852	0.933926226	-7.296251236
54151	Cyhr1	cysteine and histidine rich 1	-0.22551634	5.146288084	-1.628888174	0.135909472	0.259399816	-5.9680292
54403	Slc4a4	solute carrier family 4 (anion exchanger), member 4	-0.335455729	2.46334454	-1.533449485	0.157678017	0.28865637	-5.594769065
76709	Arpc2	actin related protein 2/3 complex, subunit 2	-0.255963265	7.871628764	-2.138297125	0.059537503	0.145373841	-5.250863229
216873	Spag7	sperm associated antigen 7	-0.070705136	4.74993199	-0.531878231	0.60699006	0.728817334	-7.044203759
12043	Bcl2	B cell leukemia/lymphoma 2	0.754879733	4.872713258	5.426117335	0.000343847	0.004335942	0.119845496
19719	Rfng	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	-0.223636733	5.194847635	-1.746144602	0.112880382	0.228595841	-5.807196768
100862307	NA	NA	-0.240072334	0.303887192	-0.664689619	0.522013048	0.657665356	-6.011821662
66460	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	0.040329077	5.007170125	0.313828752	0.760414974	0.847954053	-7.181078159
269704	Zfp664	zinc finger protein 664	0.434044838	7.036894339	3.755142197	0.004085802	0.02232881	-2.592678359
20630	Snrpc	U1 small nuclear ribonucleoprotein C	-0.10046535	4.719052484	-0.756206954	0.467812992	0.609766542	-6.887598048
233280	Nipa1	non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)	-0.845817912	3.316009217	-4.701963809	0.000957288	0.00848161	-0.722386924
66730	4921531C22Rik	RIKEN cDNA 4921531C22 gene	0.056733363	0.941671716	0.18244464	0.85905765	0.914364238	-6.366599067
216527	Ccm2	cerebral cavernous malformation 2	0.055986101	4.74781881	0.414508705	0.687680634	0.793706085	-7.103386695
228545	Vps18	VPS18 CORVET/HOPS core subunit	0.334784188	3.259383605	1.840766729	0.096962	0.205138164	-5.335715664
55934	Rp9	retinitis pigmentosa 9 (human)	0.518998965	3.768045443	3.081009777	0.012281829	0.04755424	-3.423300531
68695	Hddc3	HD domain containing 3	0.18908306	2.486922706	0.899754815	0.390428255	0.539278961	-6.320177935
14701	Gng12	guanine nucleotide binding protein (G protein), gamma 12	-0.490668161	7.511566642	-3.959016916	0.002958726	0.017889944	-2.238793276
14266	Aff2	AF4/FMR2 family, member 2	1.209527477	-0.927416749	2.368866747	0.040527721	0.110825426	-3.734687202
12580	Cdkn2c	cyclin dependent kinase inhibitor 2C	-0.230637515	2.370342739	-1.057096659	0.316536898	0.467796423	-6.141667295
381337	Fam178b	family with sequence similarity 178, member B	-0.786531694	-0.765452949	-1.538596751	0.156429612	0.287135773	-4.927782782
218518	Marveld2	MARVEL (membrane-associating) domain containing 2	0.275726226	1.660807889	1.008845232	0.337986041	0.489676022	-6.026819713
13870	Ercc1	excision repair cross-complementing rodent repair deficiency, complementation group 1	-0.070167539	5.111059679	-0.498203602	0.629640306	0.748504945	-7.114799256
19155	Npepps	aminopeptidase puromycin sensitive	0.037071871	6.042300044	0.31884519	0.756724579	0.846008499	-7.284445093
244698	Hephl1	hephaestin-like 1	-5.517202726	-1.624197593	-8.160121485	1.49e-05	0.000646672	2.679484687
240023	Pnldc1	poly(A)-specific ribonuclease (PARN)-like domain containing 1	0.315472804	0.716742402	0.83939394	0.421813119	0.567542532	-5.967769394
238276	Akap5	A kinase (PRKA) anchor protein 5	0.757940115	0.565206731	2.05865735	0.067920607	0.159501809	-4.433062533
213573	Cracr2b	calcium release activated channel regulator 2B	0.443268452	3.951267742	2.623409107	0.026429804	0.081858662	-4.223202594
238693	Zfp58	zinc finger protein 58	0.687000049	0.435161995	1.863011357	0.093534591	0.199908893	-4.697103375
70784	Rasl12	RAS-like, family 12	-1.353259837	4.476288239	-5.216979739	0.001141962	0.009490376	-0.826005443
20744	Strbp	spermatid perinuclear RNA binding protein	0.16925365	4.465048642	1.033144715	0.327051459	0.478638583	-6.595545788
382236	Brwd3	bromodomain and WD repeat domain containing 3	-0.158371366	4.819761824	-1.200961892	0.258775056	0.408141229	-6.470218569
106618	Wdr90	WD repeat domain 90	0.438437074	4.870456595	3.369526859	0.007625837	0.034177686	-3.115448923
21976	Top3b	topoisomerase (DNA) III beta	-0.013430199	5.428636582	-0.095810508	0.925656499	0.955940223	-7.284653431
218194	Phactr1	phosphatase and actin regulator 1	0.339033408	1.161382759	1.175208157	0.268448516	0.419093287	-5.739909334
100503884	Ccdc149	coiled-coil domain containing 149	0.383627159	-0.314828223	0.783891221	0.452201223	0.595168726	-5.798156348
57370	B4galt3	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3	0.38784135	4.835077738	2.888912524	0.016924918	0.059618993	-3.920837374
20598	Smpd2	sphingomyelin phosphodiesterase 2, neutral	-0.500594907	4.6287263	-3.580241725	0.005411281	0.027301186	-2.729851166
74729	Setmar	SET domain without mariner transposase fusion	-0.227813847	2.10214712	-0.867492124	0.406993614	0.554127515	-6.260377322
14623	Gjb6	gap junction protein, beta 6	-3.863840681	-0.173280124	-7.086843651	4.43e-05	0.001253876	2.236913604
20607	Sstr3	somatostatin receptor 3	2.210866078	1.502312473	7.446684377	2.87e-05	0.000980737	2.95338897
214642	Cped1	cadherin-like and PC-esterase domain containing 1	0.103233141	2.943050728	0.422726196	0.682042325	0.789407929	-6.754053018
12984	Csf2rb2	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	2.387816362	4.693618578	8.060895467	0.000114898	0.002247042	1.73748246
67898	Pef1	penta-EF hand domain containing 1	-0.022256456	5.160454574	-0.117477825	0.909224701	0.945177191	-7.248496006
54525	Syt7	synaptotagmin VII	2.04364662	1.449275962	6.743804149	6.42e-05	0.001574006	2.195788666
432768	NA	NA	-0.046904899	-1.14680641	-0.085590532	0.93356398	0.959983766	-5.949903914
56809	Gmeb1	glucocorticoid modulatory element binding protein 1	0.021451994	4.517538113	0.154528859	0.880417435	0.927929374	-7.147230336
105278	Cdk20	cyclin-dependent kinase 20	0.230704063	3.125031405	1.168032358	0.271194759	0.422466698	-6.194450103
19331	Rab19	RAB19, member RAS oncogene family	0.651867873	0.106283174	1.542409248	0.155510562	0.285848693	-5.074693313
11606	Agt	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	0.032501052	1.856867644	0.099217469	0.923092564	0.954010596	-6.591534144
11852	Rhob	ras homolog family member B	0.470345576	8.49089258	3.44461279	0.006744734	0.031524207	-3.036850496
52132	Ccdc97	coiled-coil domain containing 97	0.019905444	5.227132032	0.147530991	0.885788516	0.930667951	-7.252922689
434128	Pnmal2	PNMA-like 2	-1.144257885	0.584960184	-3.219788309	0.009757193	0.040432261	-2.605361986
77963	Hook1	hook microtubule tethering protein 1	1.118391296	4.653749357	5.646204114	0.000340422	0.004312744	0.238141068
216867	Slc16a11	solute carrier family 16 (monocarboxylic acid transporters), member 11	0.688378589	2.78561916	2.548481466	0.030913916	0.091407325	-4.127071013
114674	Gtf2ird2	GTF2I repeat domain containing 2	0.07045705	4.047825905	0.432518886	0.674991273	0.784202612	-6.976687129
56503	Ankrd49	ankyrin repeat domain 49	-0.203238656	1.762635662	-0.802757878	0.441682052	0.586188236	-6.237325316
72183	Snx6	sorting nexin 6	-0.171877989	5.621357848	-1.435822444	0.183064684	0.320146927	-6.283767251
84092	Usp8	ubiquitin specific peptidase 8	-0.070702931	6.426272086	-0.591403382	0.568017266	0.696118977	-7.163542943
235130	Adamts15	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15	2.494867056	2.824804775	7.97455056	2.81e-05	0.000968731	3.053570073
68332	Sdhaf1	succinate dehydrogenase complex assembly factor 1	-0.290388268	1.783005512	-1.121810827	0.289422789	0.440962643	-5.939497659
214855	Arid5a	AT rich interactive domain 5A (MRF1-like)	1.159378391	8.887070224	7.690405751	2.2e-05	0.000821168	2.997393462
232853	Zfp954	zinc finger protein 954	0.262033349	4.595781055	1.89671342	0.088556341	0.191969612	-5.49694373
72333	Palld	palladin, cytoskeletal associated protein	-0.437034028	8.485610925	-2.640708297	0.026268918	0.081552871	-4.402537876
105727	Slc38a1	solute carrier family 38, member 1	1.068344209	3.06211144	3.69709378	0.005760273	0.028349835	-2.41989341
100126226	Krt83	keratin 83	0.407111792	-0.766174297	0.82348644	0.430364506	0.574974629	-5.682249647
72345	Amer1	APC membrane recruitment 1	0.05657062	4.143261109	0.382977627	0.710142802	0.810172402	-7.015828913
78783	Brpf1	bromodomain and PHD finger containing, 1	0.518962691	6.092178046	4.044665678	0.002587718	0.016411326	-2.114003792
320696	Ccdc158	coiled-coil domain containing 158	0.755936442	0.207240888	2.009163884	0.073686514	0.168790938	-4.441804111
66569	Gdpd1	glycerophosphodiester phosphodiesterase domain containing 1	1.639291648	0.657282493	4.730735899	0.000917802	0.008273976	-0.329018571
26891	Cops4	COP9 signalosome subunit 4	0.011270316	5.697492541	0.090419412	0.929826733	0.958174299	-7.312134582
56177	Olfm1	olfactomedin 1	0.14358632	3.966560632	0.755874819	0.468106321	0.609983616	-6.758786733
22130	Ttf1	transcription termination factor, RNA polymerase I	0.813623533	2.663432061	3.761401833	0.004045198	0.022182499	-2.082019871
56357	Ivd	isovaleryl coenzyme A dehydrogenase	-0.506263865	3.281503771	-2.230932758	0.05151927	0.131119312	-4.741757865
216344	Rab21	RAB21, member RAS oncogene family	-0.674498678	7.262203144	-3.797562198	0.004937507	0.0255698	-2.687345559
71844	Nupl1	nucleoporin like 1	-0.044481978	5.266446265	-0.351409241	0.732929149	0.827584538	-7.202515728
319670	Eml5	echinoderm microtubule associated protein like 5	0.863023508	2.930750996	4.255074445	0.001869823	0.013192489	-1.341537078
224432	Scaf4	SR-related CTD-associated factor 4	0.077888218	5.639582678	0.596920387	0.564476543	0.693406237	-7.118640796
75692	Nr2c2ap	nuclear receptor 2C2-associated protein	-0.541081261	0.315263202	-1.336864537	0.212314033	0.355059637	-5.373592317
70546	Zdhhc2	zinc finger, DHHC domain containing 2	1.473916757	0.826651858	4.064483731	0.002509074	0.016116365	-1.313386599
56284	Mrpl19	mitochondrial ribosomal protein L19	-0.272925228	3.37417522	-1.331645056	0.21396062	0.35688127	-6.057286051
22778	Ikzf1	IKAROS family zinc finger 1	-1.030324481	0.210663865	-2.799004324	0.019677982	0.066141665	-3.222215106
269356	Slc4a11	solute carrier family 4, sodium bicarbonate transporter-like, member 11	1.70848509	3.834044795	10.28726377	1.81e-06	0.000184419	5.670705361
74498	Gorasp1	golgi reassembly stacking protein 1	0.071381217	3.775288278	0.336290695	0.744200334	0.836352616	-6.9658541
18601	Padi3	peptidyl arginine deiminase, type III	0.663812398	4.209457283	3.055307578	0.014366363	0.053098519	-3.605411621
16956	Lpl	lipoprotein lipase	-2.303365927	3.44989748	-12.47532741	3.24e-07	7.54e-05	7.31573513
320541	Slc35e2	solute carrier family 35, member E2	0.80356448	4.16408237	4.920952083	0.000696808	0.006927129	-0.524038875
76779	Cluap1	clusterin associated protein 1	0.458831281	3.537609729	2.663993677	0.024686825	0.078017287	-4.079468263
545261	Bvht	braveheart long non-coding RNA	-1.029770435	2.339055808	-4.557156937	0.001185497	0.009718357	-0.77735794
223669	Zfp7	zinc finger protein 7	0.67652913	3.816159277	3.642039153	0.004897869	0.025428398	-2.492723705
98221	Eif3m	eukaryotic translation initiation factor 3, subunit M	-0.009984154	6.582461122	-0.083093382	0.93549729	0.960998746	-7.349283789
170644	Ubn1	ubinuclein 1	0.040287838	7.509423705	0.322977268	0.753689611	0.84384471	-7.265456055
103466	Nt5dc3	5'-nucleotidase domain containing 3	-0.408908502	7.628852494	-2.962281273	0.014970251	0.054617196	-3.900621986
107045	Lars	leucyl-tRNA synthetase	-0.147840761	6.257349085	-1.106368633	0.295722559	0.44730284	-6.715467315
76306	Slc18b1	solute carrier family 18, subfamily B, member 1	-0.403944114	3.610896158	-2.460347216	0.034761981	0.099686007	-4.432871142
67516	Kctd4	potassium channel tetramerisation domain containing 4	-0.17630613	4.787963841	-0.724316934	0.492000942	0.63128249	-6.916074969
80898	Erap1	endoplasmic reticulum aminopeptidase 1	-0.257409347	6.452661756	-1.830265777	0.09880181	0.207670143	-5.774288136
67826	Snap47	synaptosomal-associated protein, 47	-0.530696961	4.957268711	-3.453814377	0.006644273	0.031231615	-2.986780102
21355	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	-0.554680223	5.742655704	-3.657007415	0.004886095	0.025385535	-2.747426379
108123	Napg	N-ethylmaleimide sensitive fusion protein attachment protein gamma	-0.480220101	4.62049515	-3.35666773	0.007788323	0.034672693	-3.102518942
97884	B3galnt2	UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2	-0.483051915	5.778411693	-3.826673749	0.003646156	0.020564664	-2.45550018
12915	Atf6b	activating transcription factor 6 beta	0.114440876	6.051066051	0.848536797	0.416950978	0.56288967	-6.958332785
19882	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	0.499244711	0.933872365	1.361710448	0.204621285	0.346224971	-5.471748802
214137	Arhgap29	Rho GTPase activating protein 29	0.205640383	4.891582595	1.482187235	0.170596336	0.305145236	-6.131815344
93890	Pcdhb19	protocadherin beta 19	0.41240798	0.881067015	1.345840264	0.209507358	0.351721774	-5.480443385
244646	Pkd1l3	polycystic kidney disease 1 like 3	0.217317103	1.897744536	0.838721834	0.422172064	0.567813754	-6.237347831
13110	Cyp2j6	cytochrome P450, family 2, subfamily j, polypeptide 6	0.394654197	4.045908631	2.157280582	0.057762332	0.142194055	-5.000365101
236899	Pcyt1b	phosphate cytidylyltransferase 1, choline, beta isoform	-0.124560577	3.572642362	-0.639884942	0.537331519	0.670178519	-6.768818245
105501	Abhd4	abhydrolase domain containing 4	0.316942699	6.678666361	2.052601404	0.069843884	0.162668513	-5.438035247
18949	Pnn	pinin	-0.280280449	6.293224629	-2.003707778	0.074522791	0.170086678	-5.508127941
329427	Chn1os3	chimerin 1, opposite strand 3	-1.11359013	-0.705729772	-2.061501255	0.06777181	0.159272441	-4.219626488
328108	Togaram1	TOG array regulator of axonemal microtubules 1	0.95774669	5.54120538	7.403378677	3.01e-05	0.000995397	2.629311986
30878	Apln	apelin	-1.225244604	1.24732079	-3.247145072	0.009563159	0.039834078	-2.675932204
74492	Kbtbd13	kelch repeat and BTB (POZ) domain containing 13	-1.920975274	-0.863976829	-3.880445299	0.003348521	0.019409317	-1.487577791
76432	2310001H17Rik	RIKEN cDNA 2310001H17 gene	-1.249460269	1.833004776	-4.749003177	0.000893637	0.008146457	-0.416050901
11569	Aebp2	AE binding protein 2	-0.187060071	7.857845158	-1.151713126	0.278676201	0.430293484	-6.619976735
56844	Tssc4	tumor-suppressing subchromosomal transferable fragment 4	0.538068154	4.888134067	3.837069224	0.003586519	0.020355577	-2.339102907
19099	Mapk8ip1	mitogen-activated protein kinase 8 interacting protein 1	-0.432712556	4.824065129	-3.292327962	0.008656861	0.037230176	-3.240544207
68606	Ppm1f	protein phosphatase 1F (PP2C domain containing)	-0.157348021	5.316154222	-1.151063526	0.277777892	0.429385061	-6.594281809
71665	Fuca1	fucosidase, alpha-L- 1, tissue	0.272206134	4.819118047	1.921876374	0.085002246	0.186673884	-5.492839856
100861755	Gm21190	predicted gene, 21190	1.531658547	4.428080104	6.393579581	0.000218294	0.003231423	0.854463119
613254	AA465934	expressed sequence AA465934	-0.557197318	-0.690749225	-1.210755976	0.255170724	0.404400908	-5.329096049
16560	Kif1a	kinesin family member 1A	1.345906013	4.591458806	7.255049199	4.09e-05	0.001189868	2.430667056
18247	Oaz2	ornithine decarboxylase antizyme 2	-0.314303956	6.653430173	-2.58194523	0.028337844	0.085960509	-4.574767548
114565	Zbtb21	zinc finger and BTB domain containing 21	-0.086597803	5.747616013	-0.704928534	0.497727109	0.636062985	-7.054316002
96979	Ptges2	prostaglandin E synthase 2	-0.443198497	4.702609782	-3.092367859	0.012052029	0.047012685	-3.559891757
54338	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	-0.046568281	5.218133968	-0.367828005	0.721042006	0.819170778	-7.18988245
70617	Fam241a	family with sequence similarity 241, member A	-0.389563704	2.778819023	-1.929005321	0.084019927	0.185290704	-5.10072539
329278	Tnn	tenascin N	-1.369784483	1.500210641	-5.007084423	0.000616151	0.006396318	-0.006895373
241289	Ppp1r26	protein phosphatase 1, regulatory subunit 26	-0.022819373	3.118916644	-0.119719137	0.907192661	0.94408477	-6.88369584
57810	Cdon	cell adhesion molecule-related/down-regulated by oncogenes	-0.093102212	5.206565091	-0.665581678	0.521467043	0.657321732	-7.024213093
