ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
26388	Ifi202b	interferon activated gene 202B	0.747728622	-0.482368661	1.73698515	0.104877855	0.190268815	-4.703741917
11532	Adh5	alcohol dehydrogenase 5 (class III), chi polypeptide	0.153611143	5.846151426	1.365951587	0.19402726	0.303257105	-6.451632915
215705	Arrdc1	arrestin domain containing 1	-0.328372601	3.913225499	-1.789967375	0.097254103	0.179570669	-5.562273987
66042	Sostdc1	sclerostin domain containing 1	-0.154818976	5.976246245	-0.644089806	0.544089483	0.65589705	-7.160629716
217995	Heatr1	HEAT repeat containing 1	1.139570638	5.03874921	8.014519116	1.69e-06	6.48e-05	5.268894409
384275	Gm5297	predicted gene 5297	0.609806786	2.297189959	2.769413805	0.015343394	0.043631334	-3.509580667
104110	Adcy4	adenylate cyclase 4	0.040284015	2.606311275	0.159955643	0.875543133	0.915978226	-6.785098465
24131	Ldb3	LIM domain binding 3	0.348617396	0.598396528	1.083439142	0.297371288	0.418781662	-5.736768463
233064	Wdr62	WD repeat domain 62	1.03224098	1.71648829	2.915095883	0.015062577	0.042996536	-3.260675694
76982	Vxn	vexin	-2.505086607	0.714871839	-7.432234602	3.7e-06	0.000108266	4.63598148
384763	Zfp667	zinc finger protein 667	-0.623534911	2.301843826	-2.598824149	0.021359743	0.056044142	-3.831546503
22088	Tsg101	tumor susceptibility gene 101	-0.422587843	4.262391934	-2.885584609	0.012229998	0.036784067	-3.699566973
109229	Fam118b	family with sequence similarity 118, member B	-0.128265645	2.748386463	-0.638278128	0.533850001	0.647343248	-6.619496537
66653	Brf2	BRF2, RNA polymerase III transcription initiation factor 50kDa subunit	-0.05666946	1.237415795	-0.203558663	0.841700222	0.891467044	-6.452737377
328451	Gm5088	poly(A)-binding protein, cytoplasmic pseudogene	0.464584433	2.174969771	2.077847835	0.057090473	0.119328193	-4.713336654
11932	Atp1b2	ATPase, Na+/K+ transporting, beta 2 polypeptide	0.233968226	2.793093767	1.230075488	0.239437432	0.355184849	-6.079133932
67963	Npc2	NPC intracellular cholesterol transporter 2	-0.113551795	6.041170555	-1.044839474	0.31423909	0.43531979	-6.835686323
66756	Cfap97	cilia and flagella associated protein 97	-0.690319108	3.037918209	-3.445000464	0.00407389	0.016167623	-2.375740261
16341	Eif3e	eukaryotic translation initiation factor 3, subunit E	0.115719184	7.599900358	1.031401957	0.320272742	0.441737253	-6.834664418
17896	Myl4	myosin, light polypeptide 4	0.453210322	1.613483846	1.746826803	0.103105656	0.187718643	-5.112561927
171095	Il17rc	interleukin 17 receptor C	-0.053190645	4.913119104	-0.402909219	0.693251379	0.778469099	-7.191414965
71972	Dnmbp	dynamin binding protein	0.383824275	3.700347008	2.130560331	0.052115541	0.110775088	-4.958648064
71268	Lrrfip2	leucine rich repeat (in FLII) interacting protein 2	-0.663483935	5.097896003	-5.127169119	0.000166291	0.001483339	0.498986148
56747	Sez6l	seizure related 6 homolog like	-0.804603361	5.453171145	-5.813164792	5.8e-05	0.000709014	1.578259586
233987	Zfp958	zinc finger protein 958	-0.411663136	0.127017389	-1.016054623	0.3272665	0.448775996	-5.706415943
13486	Dr1	down-regulator of transcription 1	0.505474736	4.986052008	3.453189716	0.004202692	0.016552912	-2.743985183
620016	Gm12669	glutaredoxin 3 pseudogene	0.644333705	-0.618190301	1.464095221	0.165803978	0.270468097	-5.051956473
63959	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	0.16555845	7.24215367	1.132045719	0.281571414	0.401254103	-6.737450612
18968	Pola1	polymerase (DNA directed), alpha 1	1.048655778	4.493360023	7.486339973	3.41e-06	0.0001024	4.593969816
665903	Gm7846	predicted gene 7846	0.492725032	0.082604963	1.33973341	0.202199658	0.312691458	-5.338831404
51789	Tnk2	tyrosine kinase, non-receptor, 2	0.18319332	6.600331825	1.673461627	0.116975582	0.206692313	-6.04462754
23830	Capn10	calpain 10	-0.553051179	2.665719144	-2.757700565	0.01569736	0.044424188	-3.615732617
319477	Insyn1	inhibitory synaptic factor 1	0.314931493	3.054302995	1.421287371	0.179164784	0.286401216	-5.89867256
723902	Mir7-1	microRNA 7-1	-0.140327856	-0.83613961	-0.251112102	0.805905451	0.864854814	-5.990157538
319482	9530053A07Rik	RIKEN cDNA 9530053A07 gene	-1.719477622	2.631099421	-7.895515962	1.88e-06	6.84e-05	5.389017345
232371	C1rl	complement component 1, r subcomponent-like	0.299328507	0.805179693	0.803669738	0.435890219	0.55791903	-6.039795868
50724	Sap30l	SAP30-like	-0.363766103	3.773993363	-2.175850815	0.047647503	0.10356871	-4.899143959
414108	9230114K14Rik	RIKEN cDNA 9230114K14 gene	-0.343596061	0.759436489	-1.041127136	0.315897619	0.437019943	-5.818451635
19360	Rad50	RAD50 double strand break repair protein	-0.231409925	4.790429008	-1.774188012	0.098317122	0.180981577	-5.745815041
20333	Sec22b	SEC22 homolog B, vesicle trafficking protein	0.010390971	5.119575	0.08799193	0.931160302	0.954047029	-7.305623168
239319	Card6	caspase recruitment domain family, member 6	-0.349443672	1.558635944	-1.250174854	0.232233645	0.34713926	-5.774130985
15024	H2-T10	histocompatibility 2, T region locus 10	0.133038124	4.662267576	1.030067953	0.320876301	0.442354687	-6.688940435
17158	Man2a1	mannosidase 2, alpha 1	-0.259525337	6.269046567	-2.351545333	0.03427399	0.080758197	-4.922723595
216011	Lrrc20	leucine rich repeat containing 20	-0.534650438	2.876633106	-2.838645096	0.013405288	0.039423886	-3.508286766
378435	Mafa	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein A (avian)	-0.350443829	3.05111772	-1.871648585	0.082828662	0.158367956	-5.246897928
252870	Usp7	ubiquitin specific peptidase 7	0.306011878	7.706344259	2.597299544	0.021422679	0.056178106	-4.448367188
67899	Cmc1	COX assembly mitochondrial protein 1	-0.423432171	3.328978673	-2.2402026	0.042262637	0.094784915	-4.694065561
13180	Pcbd1	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1	-0.72653338	4.424869445	-5.341549909	0.000113199	0.001131751	0.99175951
52187	Rragd	Ras-related GTP binding D	0.330534438	2.867949234	1.7592479	0.1009068	0.184840708	-5.377046764
268451	Rab11fip4	RAB11 family interacting protein 4 (class II)	0.982148091	1.919672498	3.699400395	0.002473661	0.011178213	-1.65734768
217109	Utp18	UTP18 small subunit processome component	0.708569792	4.886978372	4.510986985	0.000680396	0.00416068	-0.834665618
245884	Fam71f2	family with sequence similarity 71, member F2	0.9325589	-0.264972909	1.954695558	0.072179849	0.14309887	-4.416673459
66377	Ndufc1	NADH:ubiquinone oxidoreductase subunit C1	0.324438015	4.353216397	2.31261943	0.036888825	0.085457506	-4.770320909
14688	Gnb1	guanine nucleotide binding protein (G protein), beta 1	0.203566346	8.472872943	1.739884163	0.104353052	0.189462087	-5.872602458
434436	Lsmem2	leucine-rich single-pass membrane protein 2	-0.55379652	0.048933753	-1.403932578	0.182668826	0.29069952	-5.255850879
18193	Nsd1	nuclear receptor-binding SET-domain protein 1	-0.247389268	6.942410443	-2.186629445	0.046702922	0.102012988	-5.213640125
381629	Atraid	all-trans retinoic acid induced differentiation factor	-0.214356847	5.324569569	-1.78664319	0.096203457	0.178084348	-5.807192774
15468	Prmt2	protein arginine N-methyltransferase 2	-0.623747963	4.428998435	-4.632040448	0.00041355	0.002891591	-0.334729442
18442	P2ry2	purinergic receptor P2Y, G-protein coupled 2	0.804140316	3.232915462	3.752461147	0.00246383	0.01114616	-1.87582488
69710	Arap1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	-0.019340227	5.849223304	-0.167049645	0.869779136	0.912149365	-7.37314469
13043	Cttn	cortactin	0.112474412	8.363996163	0.974659637	0.346677645	0.469170633	-6.849025041
66492	Zmat2	zinc finger, matrin type 2	-0.118699323	5.174922261	-0.979936129	0.344158838	0.466741366	-6.822788833
27398	Mrpl2	mitochondrial ribosomal protein L2	0.281719516	4.099856599	1.967670639	0.069754262	0.139380806	-5.310758507
30947	Adat1	adenosine deaminase, tRNA-specific 1	-0.083389948	0.779253137	-0.270847937	0.790558442	0.852966204	-6.327787665
13639	Efna4	ephrin A4	-0.413475791	2.399641768	-1.468274341	0.170025044	0.275382384	-5.69244084
17279	Melk	maternal embryonic leucine zipper kinase	3.398622661	0.697007886	8.228285419	1.18e-06	5.18e-05	5.561614386
380840	Lyrm4	LYR motif containing 4	0.089356154	2.443090889	0.435096708	0.670289113	0.759718115	-6.660632885
20174	Ruvbl2	RuvB-like protein 2	0.484214011	5.07943591	3.451671506	0.004126305	0.016315465	-2.746609367
64297	Gprc5b	G protein-coupled receptor, family C, group 5, member B	-0.266334952	6.625248265	-2.081275818	0.057256475	0.119596233	-5.399716425
67337	Cstf1	cleavage stimulation factor, 3' pre-RNA, subunit 1	0.014058591	3.02488849	0.071054447	0.94438443	0.963052178	-6.892636582
12367	Casp3	caspase 3	-0.032494763	4.345866173	-0.17490017	0.864428828	0.908351365	-7.161802323
433297	Gm5526	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle pseudogene	-0.212572564	2.474675319	-0.878840776	0.395080177	0.517926674	-6.370700905
226691	Ifi207	interferon activated gene 207	-0.823482536	-1.057519697	-1.646102799	0.122551038	0.214566405	-4.74149217
107305	Vps37c	vacuolar protein sorting 37C	0.00295309	4.923331996	0.023731586	0.981409967	0.987886277	-7.278738487
100502720	Gm16144	predicted gene 16144	-1.357582004	1.568139484	-4.565110385	0.000468829	0.003171804	0.028736396
105351	AW209491	expressed sequence AW209491	-0.397704276	1.825780781	-1.476244379	0.162561066	0.26674229	-5.550247118
319601	Zfp653	zinc finger protein 653	0.03368583	3.82838881	0.203141541	0.842019845	0.89167243	-7.051261301
240880	Scyl3	SCY1-like 3 (S. cerevisiae)	-0.13927769	3.489216063	-0.610767156	0.554659561	0.664952372	-6.800934375
22756	Zfp94	zinc finger protein 94	-0.526657962	0.77687704	-1.656585541	0.12038801	0.211693692	-5.065079623
72345	Amer1	APC membrane recruitment 1	-0.284619013	4.180892998	-2.050322843	0.06003879	0.12412851	-5.193669501
53970	Rfx5	regulatory factor X, 5 (influences HLA class II expression)	-0.183160382	3.95992084	-1.215874265	0.244632154	0.360770509	-6.353728075
108067	Eif2b3	eukaryotic translation initiation factor 2B, subunit 3	0.009268008	4.120607655	0.061410025	0.951922313	0.968132038	-7.132018759
216292	Mettl25	methyltransferase like 25	0.111521364	2.6683222	0.568039512	0.57922817	0.686566133	-6.643464785
432530	Adcy1	adenylate cyclase 1	2.168305461	0.139655856	5.399414939	0.000102146	0.001050707	1.561618622
12321	Calu	calumenin	0.205653044	9.337385457	1.587197327	0.13534297	0.231617698	-6.045721183
66878	Riok3	RIO kinase 3	0.198567536	6.716470137	1.833361459	0.088631393	0.166987195	-5.799844032
66821	Bcs1l	BCS1-like (yeast)	0.21805978	3.356351444	1.30215463	0.214397303	0.327341211	-6.118562342
20021	Polr2c	polymerase (RNA) II (DNA directed) polypeptide C	-0.153996406	4.890145331	-1.210609088	0.246580347	0.362887488	-6.530819285
226541	Klhl20	kelch-like 20	-0.40123197	4.324294215	-2.873307306	0.012527244	0.037462903	-3.734391053
69706	Lrr1	leucine rich repeat protein 1	1.660899353	-1.192317849	3.131517783	0.007548046	0.025722829	-2.31952971
22414	Wnt2b	wingless-type MMTV integration site family, member 2B	0.101540262	-0.23386307	0.232947087	0.819257478	0.874618545	-6.114408801
66790	Grtp1	GH regulated TBC protein 1	0.963140395	1.730415257	2.789979832	0.018207101	0.049692987	-3.4607311
70387	Ttc9c	tetratricopeptide repeat domain 9C	-0.089751535	4.156730491	-0.606526632	0.55411417	0.664627809	-6.948180882
234878	Map3k21	mitogen-activated protein kinase kinase kinase 21	-0.983984881	4.143838868	-5.709006112	6.9e-05	0.000804254	1.577524291
18037	Nfkbie	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon	0.447469317	4.784276617	2.400505005	0.038504647	0.088365367	-4.77827259
18174	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	0.653640755	5.290440371	4.056455787	0.002025121	0.009516525	-1.919606264
100637	N4bp2l1	NEDD4 binding protein 2-like 1	-0.799146452	2.424360939	-3.518073635	0.003529103	0.014534716	-2.112006876
239102	Zfhx2	zinc finger homeobox 2	-0.694221024	1.688189073	-2.795518618	0.01458236	0.041918907	-3.341621654
214639	4930486L24Rik	RIKEN cDNA 4930486L24 gene	-0.168419109	-0.860395724	-0.365227628	0.720535616	0.799987384	-5.950495896
67043	Syap1	synapse associated protein 1	-0.15413042	6.518966688	-1.377134975	0.19062429	0.299910726	-6.457549445
66070	Cwc15	CWC15 spliceosome-associated protein	-0.048970058	5.505363144	-0.43635526	0.669398011	0.75889001	-7.25917777
11444	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	-0.205573133	-0.635368489	-0.427602709	0.675605803	0.763548118	-5.969376058
12069	Bex2	brain expressed X-linked 2	0.179670066	0.154405989	0.463173994	0.650534261	0.744044628	-6.114223526
224813	Lrrc73	leucine rich repeat containing 73	0.440387404	1.793948939	1.739901971	0.104349836	0.189462087	-5.163769691
100217456	Snord53	small nucleolar RNA, C/D box 53	2.568724146	0.411932517	7.088314084	6.24e-06	0.000152171	4.100705451
11749	Anxa6	annexin A6	-0.224914682	9.296752255	-1.758176006	0.101094903	0.185062372	-5.795142601
76246	Rtf1	RTF1, Paf1/RNA polymerase II complex component	0.183028	5.786509656	1.462734338	0.166170581	0.27084812	-6.31982105
50909	C1ra	complement component 1, r subcomponent A	0.701102023	4.197306967	4.658974114	0.000393248	0.002784526	-0.236319648
20014	Rpn2	ribophorin II	0.291388337	6.923920109	2.706782176	0.017330934	0.047835402	-4.269807476
231125	Zfyve28	zinc finger, FYVE domain containing 28	0.589115805	-0.657834832	1.212960174	0.245708921	0.361890807	-5.344925899
68796	Tmem214	transmembrane protein 214	0.3489167	4.993092864	2.711320388	0.017178858	0.047467811	-4.148780467
57247	Zfp276	zinc finger protein (C2H2 type) 276	-0.167375349	4.174909476	-1.146768153	0.271172204	0.38997669	-6.476142353
22371	Vwf	Von Willebrand factor	0.474799849	4.105089899	3.130531601	0.007562699	0.025760387	-3.193396728
216516	Ccdc157	coiled-coil domain containing 157	-0.060216668	4.514504168	-0.432003538	0.672481386	0.76129057	-7.110596193
72486	Obi1	ORC ubiquitin ligase 1	-0.388533767	1.192248666	-1.166476226	0.263951956	0.382130777	-5.784236735
56045	Samhd1	SAM domain and HD domain, 1	0.146008483	5.801146637	1.280571747	0.221665661	0.335191934	-6.555852803
20197	S100a3	S100 calcium binding protein A3	-0.666636192	1.162636737	-2.316243262	0.03663764	0.085014425	-4.095145258
69718	Ipmk	inositol polyphosphate multikinase	-0.29069012	5.829412258	-2.391562957	0.031769797	0.076070568	-4.835310576
15925	Ide	insulin degrading enzyme	-0.05768749	5.365911519	-0.480366547	0.638570084	0.734684437	-7.222021643
327942	Pigl	phosphatidylinositol glycan anchor biosynthesis, class L	0.223313686	1.069382908	0.760895248	0.45965637	0.580793099	-6.135655357
243864	Mill2	MHC I like leukocyte 2	-0.947842988	3.257689742	-4.437173853	0.000704038	0.004275765	-0.619998445
116972	Tlcd3a	TLC domain containing 3A	0.014405759	1.572671339	0.05676135	0.95555738	0.970122553	-6.552738005
110173	Manba	mannosidase, beta A, lysosomal	-0.053140618	1.497614275	-0.197179506	0.846591441	0.894910422	-6.51651011
216169	Abhd17a	abhydrolase domain containing 17A	0.065391514	4.711733442	0.51474775	0.6149585	0.715252556	-7.103242383
56424	Stub1	STIP1 homology and U-Box containing protein 1	0.152315449	3.901035385	0.996616828	0.336281715	0.458380927	-6.576687006
109905	Rap1a	RAS-related protein 1a	-0.239567095	6.577213222	-2.171343135	0.0480478	0.104185358	-5.242892688
208198	Btbd2	BTB (POZ) domain containing 2	-0.263680104	4.545959749	-1.881532138	0.081387348	0.156519222	-5.536168022
14020	Evi5	ecotropic viral integration site 5	-0.328460694	5.965057391	-2.839344407	0.013386991	0.039392596	-4.010053404
70237	Bhlhb9	basic helix-loop-helix domain containing, class B9	0.351907897	5.174765649	2.992326964	0.009921864	0.031596293	-3.639574086
654820	G530011O06Rik	RIKEN cDNA G530011O06 gene	-0.268770431	-0.228613584	-0.6863379	0.503986639	0.621204036	-5.906938921
19883	Rora	RAR-related orphan receptor alpha	-0.134892987	3.670084773	-0.855936262	0.406800251	0.529232018	-6.660018268
59024	Med12	mediator complex subunit 12	-0.446109956	6.012991242	-3.895021223	0.001689358	0.008298795	-1.950205229
213109	Phf3	PHD finger protein 3	-0.487857811	6.545981158	-4.557099279	0.000475939	0.003209192	-0.671351393
69962	Mettl18	methyltransferase like 18	0.383580698	-0.333043679	0.871734118	0.398419617	0.521196782	-5.742065306
66538	Rps19bp1	ribosomal protein S19 binding protein 1	1.011314228	2.793936328	5.03615046	0.000196149	0.001688569	0.715391923
212285	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	-0.382410144	4.905585602	-3.120972818	0.007706196	0.02614872	-3.355263508
210710	Gab3	growth factor receptor bound protein 2-associated protein 3	-1.335212896	1.488913065	-4.889920559	0.000256319	0.002064047	0.629541708
594843	Has2os	hyaluronan synthase 2, opposite strand	-0.282155696	0.311561679	-0.819374411	0.426641153	0.547959265	-5.920965543
70160	Vps36	vacuolar protein sorting 36	-0.174632187	4.947576596	-1.424681032	0.176698923	0.283417481	-6.273047438
14466	Gba	glucosidase, beta, acid	0.035122169	3.557825131	0.221317027	0.828120394	0.880634437	-6.988633285
56469	Pias1	protein inhibitor of activated STAT 1	-0.02020728	5.009163655	-0.16675463	0.870006833	0.912253284	-7.278119602
101966	D8Ertd738e	DNA segment, Chr 8, ERATO Doi 738, expressed	0.029563353	5.191486201	0.251136282	0.805447881	0.864559967	-7.286514644
75913	4930579G18Rik	RIKEN cDNA 4930579G18 gene	0.965450147	1.237936746	3.114477532	0.007805245	0.026396426	-2.647992366
75311	4930550C14Rik	RIKEN cDNA 4930550C14 gene	-1.187678065	0.080551675	-3.102736065	0.007987517	0.026833429	-2.496098172
67092	Gatm	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	0.324848083	-0.480199188	0.762137575	0.458938777	0.580093054	-5.800805857
433520	Gm14403	predicted gene 14403	-0.950413226	1.28421314	-1.955306498	0.088602418	0.166987195	-4.776957591
13877	Erh	ERH mRNA splicing and mitosis factor	0.97925006	4.824963366	6.99238435	7.24e-06	0.000167482	3.777361227
114641	Rpl31	ribosomal protein L31	0.562775657	8.721560806	4.685692596	0.000374125	0.002677959	-0.344128475
74255	Smu1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	0.303729499	5.863608988	2.690824958	0.01787614	0.049070107	-4.282516228
12316	Aspm	abnormal spindle microtubule assembly	1.45229602	2.090648124	5.38268626	0.000108852	0.001098631	1.41959675
17937	Nab2	Ngfi-A binding protein 2	-0.126079028	5.564589434	-1.121378202	0.281457624	0.401149217	-6.72395672
14658	Glrb	glycine receptor, beta subunit	0.745579403	3.290594177	3.931294259	0.001574475	0.007861514	-1.471424273
19724	Rfx1	regulatory factor X, 1 (influences HLA class II expression)	0.766141062	4.1399408	4.74449121	0.000335354	0.002484424	-0.063143406
22436	Xdh	xanthine dehydrogenase	0.340058013	6.762097915	2.595945884	0.022025334	0.057338388	-4.490802072
229877	Rap1gds1	RAP1, GTP-GDP dissociation stimulator 1	0.014049379	6.486499778	0.128199081	0.899860065	0.932761679	-7.397535608
328329	Mast4	microtubule associated serine/threonine kinase family member 4	0.058943345	7.121714978	0.528009189	0.60596648	0.708083885	-7.252247075
72007	Fndc3b	fibronectin type III domain containing 3B	-0.052089167	7.368215014	-0.477368961	0.640648687	0.736418969	-7.271414135
232889	Pla2g4c	phospholipase A2, group IVC (cytosolic, calcium-independent)	0.243278067	-0.770170859	0.498995292	0.625723752	0.723483527	-5.908544344
69399	1700025G04Rik	RIKEN cDNA 1700025G04 gene	-0.115620255	7.984321511	-0.976568415	0.345764959	0.468471729	-6.86977972
19866	Rnu7	U7 small nuclear RNA	0.874234387	0.167029325	2.219308153	0.043945113	0.097627517	-4.062601169
67622	Mxra7	matrix-remodelling associated 7	-0.458545411	2.802652078	-2.429865931	0.029536846	0.071999172	-4.246118321
98386	Lbr	lamin B receptor	0.300499158	5.785773737	2.587449047	0.021833653	0.056961021	-4.470394331
15194	Htt	huntingtin	-0.001358065	5.801998738	-0.012172368	0.990464121	0.993800808	-7.385012318
69028	Mitd1	MIT, microtubule interacting and transport, domain containing 1	-0.58114944	3.484232814	-3.316935937	0.005240798	0.019586723	-2.714998856
18807	Pld3	phospholipase D family, member 3	-0.351850066	6.529562984	-3.184511976	0.006800861	0.023706099	-3.356509727
108760	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	1.536258161	2.534936723	7.034758182	6.78e-06	0.000161005	4.126437673
58805	Mlxipl	MLX interacting protein-like	0.526966478	2.083050697	2.170300948	0.048140796	0.104286681	-4.536949316
100302601	Snord83b	small nucleolar RNA, C/D box 83B	1.193351294	-0.148596563	3.088610054	0.008212418	0.02736894	-2.48911227
16950	Loxl3	lysyl oxidase-like 3	0.66905748	5.861435724	5.641734271	6.68e-05	0.000782893	1.374819276
27801	Zdhhc8	zinc finger, DHHC domain containing 8	-0.232909522	6.116616561	-2.15669469	0.04937041	0.106266002	-5.26077606
59010	Sqor	sulfide quinone oxidoreductase	-0.877077792	1.635939916	-3.151790556	0.007253019	0.024957209	-2.660751223
18476	Pafah1b3	platelet-activating factor acetylhydrolase, isoform 1b, subunit 3	0.396218305	3.53032207	2.458998561	0.027939706	0.068971742	-4.343974433
331532	Tceal5	transcription elongation factor A (SII)-like 5	-0.176322484	2.352138781	-0.784917635	0.445904867	0.567715369	-6.421245652
21841	Tia1	cytotoxic granule-associated RNA binding protein 1	-0.103632349	4.962214996	-0.830546795	0.4205125	0.54229714	-6.926260567
16068	Il18bp	interleukin 18 binding protein	0.342939861	1.627476161	1.291910557	0.217822994	0.330968706	-5.736122857
241525	Ypel4	yippee like 4	-0.576046839	-0.870438333	-1.275565244	0.22337945	0.336921567	-5.240480284
26357	Abcg2	ATP binding cassette subfamily G member 2 (Junior blood group)	0.654906459	4.431236202	4.829179083	0.000286677	0.002229493	0.045828743
216233	Socs2	suppressor of cytokine signaling 2	0.796788594	5.076348874	5.752287524	5.51e-05	0.000682535	1.647801356
244416	Ppp1r3b	protein phosphatase 1, regulatory subunit 3B	-1.060187997	1.506326297	-3.536243482	0.003405442	0.014157327	-1.903471924
330938	Dixdc1	DIX domain containing 1	-0.818594099	3.036411091	-4.455646615	0.000576242	0.003685821	-0.421764705
14381	G6pdx	glucose-6-phosphate dehydrogenase X-linked	-0.107554232	4.58098333	-0.805547906	0.434305549	0.556191806	-6.883130861
106565	Dlk2	delta like non-canonical Notch ligand 2	0.538492804	5.504211777	4.384176456	0.000659798	0.004073347	-0.952954743
66874	Ncbp3	nuclear cap binding subunit 3	-0.186164805	4.484872365	-1.336259304	0.203303227	0.313813826	-6.309134278
21761	Morf4l1	mortality factor 4 like 1	0.141526989	7.739414312	1.273701364	0.224020168	0.337744327	-6.556131515
18426	Ovol1	ovo like zinc finger 1	0.493392595	3.349644399	2.437026033	0.029704711	0.07228486	-4.352908818
65945	Clstn1	calsyntenin 1	-0.481955129	9.476527748	-3.864826154	0.001791489	0.008677317	-1.89408769
98766	Ubac1	ubiquitin associated domain containing 1	-0.12744506	4.233779585	-0.898043748	0.384721286	0.507410912	-6.739313887
192651	Zfp286	zinc finger protein 286	-0.70931015	1.316820203	-2.482681274	0.026702603	0.066461374	-3.834660341
68031	Rnf146	ring finger protein 146	-0.112323822	4.635291919	-0.847963527	0.411073872	0.533324647	-6.856880759
237625	Pla2g3	phospholipase A2, group III	0.846100513	-0.907941968	1.876223125	0.082158723	0.157469036	-4.432114707
72650	2810006K23Rik	RIKEN cDNA 2810006K23 gene	0.214617468	2.331015908	1.010305585	0.329914548	0.451523991	-6.211860072
20681	Sox8	SRY (sex determining region Y)-box 8	-0.256070804	3.796794896	-0.835661467	0.433456643	0.555204893	-6.68692134
20877	Aurkb	aurora kinase B	3.284361371	0.575752746	5.598592753	0.000401657	0.002827946	0.498664259
212998	BC016579	cDNA sequence, BC016579	-0.671493174	0.521832501	-2.029623572	0.062347738	0.127766483	-4.444635007
15369	Hmox2	heme oxygenase 2	-0.149453339	3.814879654	-0.938470565	0.364304437	0.48642619	-6.616431426
240047	Mmp25	matrix metallopeptidase 25	-1.054427844	0.079487094	-2.523298518	0.024702297	0.062704675	-3.533947096
67418	Ppil4	peptidylprolyl isomerase (cyclophilin)-like 4	0.087087231	6.042176128	0.788915506	0.443641838	0.565544681	-7.07099864
231570	NA	NA	-0.678348755	2.15330568	-2.714116886	0.017085795	0.047250716	-3.587923371
216136	Ilvbl	ilvB (bacterial acetolactate synthase)-like	-0.347729655	4.648079314	-2.70059832	0.017540268	0.048319182	-4.117185444
211945	Plekhh1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	2.390612557	2.623277612	9.400390193	2.88e-07	2.14e-05	7.223566016
66887	Lonp2	lon peptidase 2, peroxisomal	-0.413844008	6.436574864	-3.082938588	0.009000066	0.029292024	-3.601276782
66109	Tspan13	tetraspanin 13	-0.001066209	2.069303951	-0.004727774	0.996296161	0.997561834	-6.672413392
21848	Trim24	tripartite motif-containing 24	-0.613053442	4.304490239	-3.958138731	0.001494611	0.007562068	-1.616858747
74781	Wipi2	WD repeat domain, phosphoinositide interacting 2	0.493714589	6.979971309	4.020351345	0.00132504	0.006885842	-1.709091891
54725	Cadm1	cell adhesion molecule 1	0.083686281	6.692207028	0.670695793	0.513768561	0.629813754	-7.169725532
217830	Dglucy	D-glutamate cyclase	-0.942993121	-0.507414858	-1.843201048	0.088598614	0.166987195	-4.551393209
12227	Btg2	BTG anti-proliferation factor 2	-0.713084626	9.896728803	-4.431913628	0.000800474	0.004705586	-0.979257884
69574	Cmbl	carboxymethylenebutenolidase-like (Pseudomonas)	0.408797602	1.417147176	1.46390844	0.165854254	0.270519005	-5.468685439
71843	R3hcc1	R3H domain and coiled-coil containing 1	-0.029646797	4.280837067	-0.217743886	0.830848338	0.882939728	-7.14063119
243300	Nyap1	neuronal tyrosine-phosphorylated phosphoinositide 3-kinase adaptor 1	-1.193254484	2.397468879	-5.580843919	7.42e-05	0.000841174	1.743146137
218294	Cdc14b	CDC14 cell division cycle 14B	0.250786449	3.599482591	1.592839246	0.13406987	0.229771593	-5.783393156
67028	2610002M06Rik	RIKEN cDNA 2610002M06 gene	-0.160582793	4.092894556	-1.082533644	0.297759133	0.419244623	-6.529693968
66174	Nudt14	nudix (nucleoside diphosphate linked moiety X)-type motif 14	-0.096656297	4.311832457	-0.688217916	0.502838646	0.620112297	-6.923701861
11826	Aqp1	aquaporin 1	0.276017323	6.201875914	1.468311757	0.181728343	0.289650601	-6.330774849
70579	Zc3h11a	zinc finger CCCH type containing 11A	-0.014287541	8.313435003	-0.122105478	0.904594002	0.936339932	-7.334909328
20568	Slpi	secretory leukocyte peptidase inhibitor	0.912828492	6.911013793	3.317963642	0.020301772	0.054017487	-3.909238974
78935	Saal1	serum amyloid A-like 1	-0.146135343	2.921381586	-0.784312951	0.44624779	0.568050013	-6.552848558
60321	Wbp11	WW domain binding protein 11	0.368058144	5.721536186	3.128435157	0.007593942	0.025841988	-3.434194572
333654	Ppp1r13l	protein phosphatase 1, regulatory subunit 13 like	1.168242578	5.763263631	9.915059	1.29e-07	1.34e-05	7.856725902
12764	Cmas	cytidine monophospho-N-acetylneuraminic acid synthetase	-0.166234801	3.451529778	-0.978292824	0.344941896	0.467535175	-6.499859693
