ENTREZID,SYMBOL,GENENAME,basalvirgin1,basalvirgin2,basalpregnant1,basalpregnant2,basallactate1,basallactate2
14283,Fosl1,fos-like antigen 1,5.799503777,6.113380455,5.865972136,5.726624534,5.982311022,5.838184207
240514,Ccdc85b,coiled-coil domain containing 85B,6.272117493,6.477964372,6.607127906,6.592124667,6.870900946,6.806243477
58249,Fibp,fibroblast growth factor (acidic) intracellular binding protein,4.040269019,4.19649961,4.079672219,4.449243828,3.974613893,4.265917505
13041,Ctsw,cathepsin W,-1.320339544,-0.514399879,-0.33484095,-0.313840827,-0.620675746,-1.195238794
58859,Efemp2,epidermal growth factor-containing fibulin-like extracellular matrix protein 2,5.330400045,5.372202994,5.505095208,5.636172889,5.608142945,5.584048577
71711,Mus81,MUS81 structure-specific endonuclease subunit,3.875487321,3.81724337,3.589833477,3.926277763,4.152520315,4.276222513
12631,Cfl1,"cofilin 1, non-muscle",9.274917938,9.161509485,9.44526005,9.421172687,9.366294159,9.184196577
225861,Snx32,sorting nexin 32,1.877197689,1.759962532,1.639773731,2.148949803,2.892030666,2.953438473
75555,1700020D05Rik,RIKEN cDNA 1700020D05 gene,-0.799507381,-1.475925732,-2.953750783,-0.741262051,-1.391193899,-0.313883291
18426,Ovol1,ovo like zinc finger 1,4.252813655,4.551107227,3.531215928,3.363652959,3.28621485,2.701491935
381201,Ap5b1,"adaptor-related protein complex 5, beta 1 subunit",2.104465732,2.102695242,2.039794195,1.295574717,1.121256101,1.095992503
68209,Rnaseh2c,"ribonuclease H2, subunit C",3.617577947,3.563859134,3.313035758,3.165628544,3.3699662,3.360964713
81601,Kat5,K(lysine) acetyltransferase 5,5.278279401,5.213520575,5.011208869,5.027378606,4.893119904,4.992503953
19697,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),7.855345595,7.955296932,7.745077885,7.630326852,7.717484289,7.67496367
20469,Sipa1,signal-induced proliferation associated gene 1,4.260697254,4.313693709,4.499813829,4.623551857,5.04196194,4.939457719
104401,Pcnx3,pecanex homolog 3,6.502335191,6.445758638,6.429644945,6.500433509,6.333119315,6.333677925
26403,Map3k11,mitogen-activated protein kinase kinase kinase 11,6.171165033,5.868136523,5.35328735,5.144749815,5.581363614,5.947540065
16530,Kcnk7,"potassium channel, subfamily K, member 7",1.189521502,0.504965445,0.388641415,0.667543494,1.289527584,1.032567123
114601,Ehbp1l1,EH domain binding protein 1-like 1,6.539532802,6.647106548,7.721828268,7.964310756,8.204008724,8.075855588
17826,Fam89b,"family with sequence similarity 89, member B",5.350239739,5.051757036,5.069409502,5.014546418,5.127748472,5.166935755
56390,Sssca1,Sjogren syndrome/scleroderma autoantigen 1,3.453014707,3.149590867,3.512689894,3.397936435,2.592805622,2.856041711
16998,Ltbp3,latent transforming growth factor beta binding protein 3,8.590922166,8.435623945,7.325859798,7.646755234,7.516227001,7.667153866
78891,Scyl1,SCY1-like 1 (S. cerevisiae),5.726428601,5.632048393,5.637103556,5.758858661,5.796885815,5.878198124
72289,Malat1,metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA),7.593720547,7.531322892,7.703822875,7.926400103,8.011316622,7.840356178
66961,Neat1,nuclear paraspeckle assembly transcript 1 (non-protein coding),8.358145778,7.923717606,8.4238471,8.14380313,8.919352058,9.181229359
67457,Frmd8,FERM domain containing 8,4.62064425,4.481940004,3.916613937,3.773622014,4.24415079,4.356115314
107375,Slc25a45,"solute carrier family 25, member 45",0.897565487,1.170964518,-0.4035537,0.182116667,0.193768601,0.111422544
332359,Tigd3,tigger transposable element derived 3,0.531137931,0.685537691,0.428718854,0.015466798,0.075932111,-0.016901553
19708,Dpf2,"D4, zinc and double PHD fingers family 2",5.080168686,5.090729221,5.135983423,4.958220655,4.828544068,5.100832142
104252,Cdc42ep2,CDC42 effector protein (Rho GTPase binding) 2,1.9569984,2.292955043,1.133712058,1.343271459,1.029137899,1.298300679
18969,Pola2,"polymerase (DNA directed), alpha 2",3.958614865,3.851686002,3.68804294,3.34620079,2.385529404,2.595752682
12333,Capn1,calpain 1,5.346540519,5.003216313,5.173322336,5.707388315,6.239447972,6.362980496
74126,Syvn1,"synovial apoptosis inhibitor 1, synoviolin",6.74972305,6.298861328,6.020663807,5.577553432,5.646110795,6.157211245
18120,Mrpl49,mitochondrial ribosomal protein L49,4.024921055,3.757946187,3.728742255,3.75610805,3.827404949,3.903347425
14109,Fau,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived),6.880399173,7.330242275,7.064449396,7.125910158,6.990221813,6.528736438
29805,Znhit2,"zinc finger, HIT domain containing 2",2.139092075,1.759962532,2.433651149,2.42866295,2.214830217,2.408582734
73166,Tm7sf2,transmembrane 7 superfamily member 2,1.93088556,2.010856375,1.987087145,2.022808773,2.820551278,2.670575858
68505,Vps51,VPS51 GARP complex subunit,4.670812554,4.65009941,4.485634894,4.382324236,4.702495516,4.605320566
81909,Zfpl1,zinc finger like protein 1,3.601113346,3.197987692,3.19017901,3.352041669,3.568467171,3.565262314
67849,Cdca5,cell division cycle associated 5,2.248855641,2.077046655,1.272317297,1.295574717,-0.955094785,-0.585185313
381204,Naaladl1,N-acetylated alpha-linked acidic dipeptidase-like 1,-2.673976498,-1.816962649,-1.513178192,-2.791888124,-3.89369424,-3.858203807
66406,Sac3d1,SAC3 domain containing 1,2.321005427,2.25914033,2.299590227,2.264943098,1.554766261,2.024439242
69024,Snx15,sorting nexin 15,3.192272113,2.66416404,2.694221515,2.360758886,2.783438105,2.892224047
56327,Arl2,ADP-ribosylation factor-like 2,3.974680678,3.77798394,3.521982648,3.665199554,3.683734588,3.603957604
74481,Batf2,"basic leucine zipper transcription factor, ATF-like 2",-0.229191656,0.109036769,1.754594133,1.498789037,2.228702391,1.795238432
225849,Ppp2r5b,"protein phosphatase 2, regulatory subunit B', beta",3.601113346,3.582208444,4.138251218,4.031934009,4.851139598,4.877634241
329015,Atg2a,autophagy related 2A,5.518590306,5.142652967,5.155520217,4.737263514,4.770456712,5.045678039
13660,Ehd1,EH-domain containing 1,5.909733119,5.972679669,6.844605292,6.852740731,6.605819497,6.341059553
240505,Cdc42bpg,CDC42 binding protein kinase gamma (DMPK-like),6.988395179,6.977669821,6.654900076,6.886837756,7.872144351,8.016137225
17283,Men1,multiple endocrine neoplasia 1,4.646949377,4.479494758,3.902452399,3.738378856,3.557516872,3.867446474
26412,Map4k2,mitogen-activated protein kinase kinase kinase kinase 2,5.296289203,5.182285751,5.293498613,5.158146963,5.23128864,5.327497585
100503066,Gm14966,predicted gene 14966,-0.714618483,-1.079997055,-0.03318525,-0.313840827,-0.052391986,-0.016901553
22668,Sf1,splicing factor 1,8.502958461,8.435781617,8.568200123,8.437016438,8.086088191,8.007915986
19309,Pygm,muscle glycogen phosphorylase,3.712604555,3.836479589,3.445908615,3.469535232,3.419188715,2.818928538
19395,Rasgrp2,"RAS, guanyl releasing protein 2",1.254130583,1.868603792,1.20467858,2.162308186,3.06437508,2.731759375
18190,Nrxn2,neurexin II,-3.521973405,-1.636390404,-3.43917761,-3.277314951,-3.156728646,-2.635811386
56613,Rps6ka4,"ribosomal protein S6 kinase, polypeptide 4",4.3716315,4.285975372,4.51152408,4.661676487,4.87999446,4.875376502
78317,Ccdc88b,coiled-coil domain containing 88B,-1.451584077,-0.514399879,0.347418752,0.331494291,-1.086339318,-1.983734689
54683,Prdx5,peroxiredoxin 5,5.262661441,5.286674861,6.093373129,6.184164496,5.886025115,5.71733544
67674,Trmt112,tRNA methyltransferase 11-2,4.117548195,4.075428376,4.104627566,3.866323359,4.027154813,4.078434132
26379,Esrra,"estrogen related receptor, alpha",3.653950337,3.334138478,3.965112454,3.733912304,4.145224749,3.993545234
67077,Catsperz,cation channel sperm associated auxiliary subunit zeta,0.384917191,1.24193104,2.026796854,1.784461246,1.235588777,1.427198412
16528,Kcnk4,"potassium channel, subfamily K, member 4",-0.229191656,0.057506468,0.388641415,0.550504073,0.825124007,0.785652383
107173,Gpr137,G protein-coupled receptor 137,4.024921055,3.600327302,4.063853036,4.33886628,4.494323045,4.580588046
12015,Bad,BCL2-associated agonist of cell death,3.727851144,3.301286317,3.732749744,3.837468496,4.023180444,4.054685529
18797,Plcb3,"phospholipase C, beta 3",5.883593569,5.812879645,6.006664944,5.76324876,5.81308954,5.794641166
18938,Ppp1r14b,"protein phosphatase 1, regulatory (inhibitor) subunit 14B",4.314708188,4.175503678,4.182874209,3.679206412,2.538151547,2.539827267
14227,Fkbp2,FK506 binding protein 2,4.334763351,3.981779142,4.432419656,4.385175413,4.441696115,4.42873893
22340,Vegfb,vascular endothelial growth factor B,3.625740317,3.402851228,3.944526682,3.976296201,4.152520315,4.13614963
57431,Dnajc4,DnaJ heat shock protein family (Hsp40) member C4,3.51584806,3.20983741,3.696275174,3.764891609,4.015198709,4.070561288
68323,Nudt22,nudix (nucleoside diphosphate linked moiety X)-type motif 22,3.434547958,3.073808281,3.350029965,3.316636333,3.600828043,3.354495218
107328,Trpt1,tRNA phosphotransferase 1,1.93088556,1.642468969,1.946253427,1.818609469,2.282894492,2.236313792
108101,Fermt3,fermitin family member 3,0.897565487,1.570767504,1.785788755,1.658144796,1.681214596,1.47569693
20867,Stip1,stress-induced phosphoprotein 1,7.19690191,7.189597196,7.245746297,7.184369119,6.995302625,6.701810516
107227,Macrod1,MACRO domain containing 1,3.693316901,3.801667564,3.329006715,3.7249375,3.804431612,3.96834468
70494,5730409K12Rik,RIKEN cDNA 5730409K12 gene,-0.558499281,-0.769656935,-1.006218203,-0.844355544,-2.019225122,-0.919604352
396184,Flrt1,fibronectin leucine rich transmembrane protein 1,0.222187691,0.206884092,1.084384346,0.378036877,0.7881298,0.896683695
107260,Otub1,"OTU domain, ubiquitin aldehyde binding 1",4.954570301,4.792831704,4.959138553,4.903588758,4.871177351,4.843391454
12868,Cox8a,cytochrome c oxidase subunit VIIIa,6.395398674,6.369234145,7.126686086,7.157521743,6.42484857,6.426041943
70999,Naa40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit",3.047882203,2.986953189,2.583190203,1.835385181,1.598158856,2.119076116
104383,Rcor2,REST corepressor 2,-0.352048404,-0.679459126,-0.33484095,-1.351315533,-2.308731739,-0.688278806
13728,Mark2,MAP/microtubule affinity regulating kinase 2,5.881038619,5.816759163,6.063455325,6.262231629,5.944984454,5.869149439
68229,AI846148,expressed sequence AI846148,5.945224547,5.854991146,5.983307706,6.129952813,6.52942167,6.525140487
108899,2700081O15Rik,RIKEN cDNA 2700081O15 gene,5.770348228,5.770502358,5.592592504,5.329275329,5.272050246,5.34228616
20168,Rtn3,reticulon 3,7.088128658,7.33261513,7.201970987,7.195781938,7.146367116,6.912460086
109168,Atl3,atlastin GTPase 3,6.795665319,6.649283791,6.961915227,7.211127754,7.850158411,7.739693556
225845,Pla2g16,"phospholipase A2, group XVI",4.444964574,4.539415955,4.04785847,4.382324236,2.951795811,3.012160913
56072,Lgals12,"lectin, galactose binding, soluble 12",0.695257311,0.783941395,1.987087145,1.540308306,0.249263714,0.338193406
66727,Hrasls5,"HRAS-like suppressor family, member 5",-1.20004531,-0.169264393,-0.631822688,-1.206925623,-2.308731739,-2.273241306
402757,9830166K06Rik,RIKEN cDNA 9830166K06 gene,-0.558499281,-0.109143401,0.121537344,0.015466798,-0.052391986,-1.195238794
12669,Chrm1,"cholinergic receptor, muscarinic 1, CNS",1.792723121,1.759962532,2.277813284,2.395110391,2.635085425,2.953438473
17254,Slc3a2,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",8.252072354,8.199009858,8.194271765,8.386332096,8.025293191,8.296508838
83673,Snhg1,small nucleolar RNA host gene 1,6.855887818,6.47980064,6.1378735,6.025095499,5.701874067,5.79105237
100127111,Snord22,"small nucleolar RNA, C/D box 22",1.639914277,1.264831442,1.722710072,1.389441641,0.013196356,0.785652383
107071,Wdr74,WD repeat domain 74,4.74199995,4.72426306,4.729745172,4.359309669,3.693770768,3.754050385
56389,Stx5a,syntaxin 5A,6.07682352,6.158407684,5.777568248,5.71986453,5.880543744,6.06611386
53319,Nxf1,nuclear RNA export factor 1,7.922937944,7.76159874,7.81407897,7.671782204,7.433671272,7.494023577
66836,Tmem223,transmembrane protein 223,4.199125784,3.97831944,4.085951641,4.013625451,3.627251768,4.158604481
67706,Tmem179b,transmembrane protein 179B,2.887417531,2.842200793,2.644035758,2.718169568,2.373092301,3.06065943
225895,Taf6l,TATA-box binding protein associated factor 6 like,1.90429135,0.990392273,1.315709892,1.14222394,0.543711072,0.665358149
67710,Polr2g,polymerase (RNA) II (DNA directed) polypeptide G,5.037977208,4.68235176,4.878235004,4.687314715,4.664726473,4.599860976
75291,Zbtb3,zinc finger and BTB domain containing 3,-0.558499281,-0.86587225,-0.631822688,-2.139811428,-1.086339318,-0.688278806
70387,Ttc9c,tetratricopeptide repeat domain 9C,4.54088225,4.274737185,4.031684589,3.764891609,4.031118264,4.070561288
68693,Hnrnpul2,heterogeneous nuclear ribonucleoprotein U-like 2,7.884763078,7.755295449,7.606445555,7.633627529,7.842002803,7.834847488
14704,Gng3,"guanine nucleotide binding protein (G protein), gamma 3",-0.417636745,0.158789804,-0.088680363,-0.645046736,-0.434262621,-0.585185313
14705,Bscl2,Berardinelli-Seip congenital lipodystrophy 2 (seipin),4.581314403,4.562704517,4.655691823,4.768171705,4.625942013,4.664050768
68852,Lrrn4cl,LRRN4 C-terminal like,2.635878764,2.739671128,2.547233325,2.904582692,3.357393614,2.883263179
225896,Ubxn1,UBX domain protein 1,5.943593,5.658230345,5.793003448,5.965382817,5.961693378,5.87254935
107197,Uqcc3,ubiquinol-cytochrome c reductase complex assembly factor 3,2.491488855,2.368903896,2.453213416,2.788774239,2.984867633,2.909980518
67531,5730408K05Rik,RIKEN cDNA 5730408K05 gene,-0.417636745,-1.475925732,-1.368788282,-1.898803328,-3.156728646,-1.983734689
66276,1810009A15Rik,RIKEN cDNA 1810009A15 gene,3.029542613,3.131015138,2.635499076,2.482905995,2.434232596,2.800007676
109077,Ints5,integrator complex subunit 5,4.878052113,4.67168089,4.61284695,4.225715694,4.80095384,4.932959082
14376,Ganab,alpha glucosidase 2 alpha neutral subunit,7.19381703,7.241750691,7.023324662,6.893861846,6.807612222,6.806243477
72727,B3gat3,"beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)",4.000019551,3.666315711,3.818210233,3.651055372,3.945509548,4.030539442
19881,Rom1,rod outer segment membrane protein 1,2.340973843,2.115350543,1.846224609,1.784461246,2.228702391,2.638982734
225898,Eml3,echinoderm microtubule associated protein like 3,5.074216351,5.139558714,4.839736409,4.944755404,4.748959203,4.900019408
100504651,NA,NA,-0.352048404,-0.169264393,0.261262108,0.466846144,-0.52446043,0.284754147
23942,Mta2,"metastasis-associated gene family, member 2",7.341748278,7.353797003,7.323204429,7.20952007,7.115901139,7.17039297
70044,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",3.72024799,3.921805187,3.296886018,3.026465797,3.079763973,3.052688719
67160,Eef1g,eukaryotic translation elongation factor 1 gamma,6.563631832,6.592145378,6.482960759,6.248205858,5.565054123,5.44176734
66395,Ahnak,AHNAK nucleoprotein (desmoyokin),10.2557956,10.50884873,10.53507564,10.96679612,11.57133003,11.04318166
66514,Asrgl1,asparaginase like 1,2.455306518,2.315065744,1.959993484,1.962999378,1.576625695,1.88775057
621699,Gm6252,predicted gene 6252,6.966870941,7.294868547,7.204137468,7.103146114,6.4918087,6.408192341
623688,Gm6445,predicted gene 6445,-0.799507381,-1.079997055,-0.475703486,-1.692352451,-2.019225122,-2.273241306
16319,Incenp,inner centromere protein,4.332271649,4.356964283,3.982045689,3.812267942,3.110057895,2.987286244
14319,Fth1,ferritin heavy polypeptide 1,9.442475769,9.564616351,9.751418732,9.820815853,9.11035062,9.013252283
24115,Best1,bestrophin 1,-1.595973986,-2.023413527,-1.673642864,-2.429318045,-2.308731739,-3.121238213
74760,Rab3il1,RAB3A interacting protein (rabin3)-like 1,0.086835838,0.990392273,0.020254009,0.128677408,0.013196356,0.534113616
60527,Fads3,fatty acid desaturase 3,6.271467338,6.336504938,7.133522616,7.38214585,7.015948875,6.818634799
56473,Fads2,fatty acid desaturase 2,5.738710951,5.613211094,5.65516404,5.474229108,5.08072035,5.330797061
76267,Fads1,fatty acid desaturase 1,7.006871362,6.943036463,7.16870748,7.504536506,7.767044506,7.966092022
14156,Fen1,flap structure specific endonuclease 1,4.589683941,4.539415955,4.749658463,4.694228603,4.062439875,4.509574939
69038,Tmem258,transmembrane protein 258,4.428728285,4.551107227,4.934992466,4.98853447,4.702495516,4.650911378
225908,Myrf,myelin regulatory factor,-1.451584077,-1.200291289,-0.716711586,-0.741262051,-1.086339318,-1.74272659
269060,Dagla,"diacylglycerol lipase, alpha",3.457594695,3.000660608,2.976986555,2.966810992,3.175979288,3.405456633
54525,Syt7,synaptotagmin VII,2.092736439,2.368903896,0.020254009,0.331494291,-0.723769239,-0.585185313
278795,Lrrc10b,leucine rich repeat containing 10B,-1.937010904,-1.636390404,-2.953750783,-2.139811428,-5.478656741,-3.121238213
67752,Ppp1r32,"protein phosphatase 1, regulatory subunit 32",-1.595973986,-0.86587225,-1.006218203,-0.241691042,-0.955094785,-0.799310118
66072,Sdhaf2,succinate dehydrogenase complex assembly factor 2,4.137665782,4.104283239,3.833218899,4.071413203,4.408563875,4.40702053
269061,Cpsf7,cleavage and polyadenylation specific factor 7,6.762735044,6.684211075,6.772467376,6.754730776,6.648370302,6.612455067
68642,Tmem216,transmembrane protein 216,2.767123297,2.441053682,2.383552538,2.406381503,2.603492301,2.617529624
72982,Tmem138,transmembrane protein 138,1.687479961,1.352962352,1.5150187,1.271121673,1.701252349,1.545518379
225912,Cyb561a3,"cytochrome b561 family, member A3",3.113200542,3.047636224,3.124590668,3.469535232,3.579334982,3.69894075
225913,Tkfc,"triokinase, FMN cyclase",2.659924238,2.325995304,2.797315008,2.84784018,2.635085425,2.680955004
13194,Ddb1,damage specific DNA binding protein 1,8.517425489,8.397761211,8.530136955,8.462212532,8.346003727,8.284222395
71768,Vwce,von Willebrand factor C and EGF domains,-1.756438659,-0.169264393,-0.90312471,-1.07568109,-1.391193899,-1.983734689
107305,Vps37c,vacuolar protein sorting 37C,5.439765668,5.125551856,4.815378642,4.757208924,4.753764186,4.857186253
65221,Slc15a3,"solute carrier family 15, member 3",0.222187691,0.004067209,0.542675043,0.466846144,0.99707669,0.999777188
98170,Tmem132a,transmembrane protein 132A,7.823764477,7.605522666,8.504143054,8.62423079,9.479669403,9.513345981
68539,Tmem109,transmembrane protein 109,6.641173064,6.388260413,7.084188314,7.114358267,7.241801298,7.17039297
28000,Prpf19,pre-mRNA processing factor 19,6.319433692,6.275794491,6.097263895,5.892109027,5.43198599,5.406238793
108673,Ccdc86,coiled-coil domain containing 86,5.232246028,5.235424261,5.19090746,5.009011776,3.766895966,3.614825415
107350,AW112010,expressed sequence AW112010,0.345923059,0.651186186,-1.006218203,-0.741262051,-1.230729227,-1.355703467
66607,Ms4a4d,"membrane-spanning 4-domains, subfamily A, member 4D",-1.937010904,-1.200291289,-1.006218203,-0.844355544,-1.391193899,-1.983734689
68774,Ms4a6d,"membrane-spanning 4-domains, subfamily A, member 6D",-4.258938999,-2.916498323,-2.953750783,-1.206925623,-3.156728646,-5.443166308
94063,Mrpl16,mitochondrial ribosomal protein L16,3.580264789,3.627085936,3.80685037,3.636771146,3.266177097,3.239828276
20908,Stx3,syntaxin 3,5.19844188,5.459161756,5.910877567,5.803236126,5.700630364,5.423339904
225929,Patl1,protein associated with topoisomerase II homolog 1 (yeast),5.801306583,5.933018481,5.578187595,5.582530393,5.471899156,5.415591792
76303,Osbp,oxysterol binding protein,5.915570621,5.976152906,6.03290394,6.011320458,6.007675512,5.911634037
17476,Mpeg1,macrophage expressed gene 1,-0.062541786,0.253426678,1.801136719,1.851968066,-1.778217023,-2.273241306
207521,Dtx4,"deltex 4, E3 ubiquitin ligase",2.667851154,2.723229981,3.236073776,2.896611981,2.347891747,2.505200924
107373,Fam111a,"family with sequence similarity 111, member A",1.748555537,2.010856375,1.801136719,1.519698026,0.498623183,0.284754147
109910,Zfp91,zinc finger protein 91,5.885294359,5.667927361,6.346438327,6.263781664,6.216136414,6.099381955
433224,Gm5512,required for meiotic nuclear division 1 pseudogene,3.118994505,3.20983741,3.567569222,3.782299905,4.250964003,4.286454436
21888,Tle4,transducin-like enhancer of split 4,5.324143768,5.748329871,6.341198112,6.126549225,5.824553208,5.675125925
107272,Psat1,phosphoserine aminotransferase 1,4.948075321,4.975719208,7.316544544,6.972746551,5.771049316,5.846276268
208518,Cep78,centrosomal protein 78,3.017185406,2.819178575,3.421288648,3.211328588,3.338326883,3.662742201
14682,Gnaq,"guanine nucleotide binding protein, alpha q polypeptide",6.878692599,7.135875648,7.518359787,7.774029958,7.870486239,7.674639104
595139,E030024N20Rik,peptidylprolyl isomerase A pseudogene 8,6.494556343,6.451384405,6.80137524,6.772805779,6.615750892,6.358946111
14675,Gna14,"guanine nucleotide binding protein, alpha 14",0.264622957,0.615996758,0.216174219,1.058968437,0.452080597,0.931873124
271564,Vps13a,vacuolar protein sorting 13A,5.09347232,5.035202694,4.809698733,4.946686723,5.270374641,5.043668714
353211,Prune2,prune homolog 2,3.147620346,3.221590591,3.629063251,3.563148283,4.901804324,5.007013939
14537,Gcnt1,"glucosaminyl (N-acetyl) transferase 1, core 2",3.507037682,3.563859134,2.928892266,2.439675943,2.457981198,2.539827267
54391,Rfk,riboflavin kinase,5.022604712,5.074618556,5.155520217,5.052705564,4.782262793,4.594380646
18552,Pcsk5,proprotein convertase subtilisin/kexin type 5,5.280866036,5.153430888,6.136361637,6.006699393,5.238162721,5.240705561
20409,Ostf1,osteoclast stimulating factor 1,4.052430904,4.166411032,4.254309347,4.581909211,4.594145794,4.740469074
225994,Nmrk1,nicotinamide riboside kinase 1,1.02646322,1.659851047,1.315709892,1.498789037,1.262810246,1.736742782
67383,Carnmt1,carnosine N-methyltransferase 1,0.565489436,0.846002363,1.133712058,0.423124767,0.452080597,0.622922883
225995,D030056L22Rik,RIKEN cDNA D030056L22 gene,4.824097036,4.338192893,3.787716203,3.43142409,3.394787372,3.360964713
225997,Trpm6,"transient receptor potential cation channel, subfamily M, member 6",2.46443753,2.050933814,-0.90312471,-0.313840827,-1.230729227,-0.085614303
16952,Anxa1,annexin A1,7.68589505,7.761095489,6.118094613,6.798164198,7.479352143,7.331826601
11668,Aldh1a1,"aldehyde dehydrogenase family 1, subfamily A1",1.969879691,1.868603792,0.925394822,0.970612562,-0.434262621,-0.688278806
26358,Aldh1a7,"aldehyde dehydrogenase family 1, subfamily A7",-0.352048404,0.057506468,-2.060665987,-2.139811428,-1.778217023,-3.121238213
13409,Tmc1,transmembrane channel-like gene family 1,-5.8439015,-5.723853245,-2.953750783,-3.277314951,-5.478656741,-5.443166308
22682,Zfand5,"zinc finger, AN1-type domain 5",8.680946253,8.523555113,8.325776892,8.242419574,8.5191402,8.533666282
14544,Gda,guanine deaminase,3.053943956,3.568468388,2.065442782,2.325569457,1.887665474,2.207885383
66206,1110059E24Rik,RIKEN cDNA 1110059E24 gene,3.704920409,3.749852505,3.870071351,4.113283954,4.220047926,3.938376643
226016,Abhd17b,abhydrolase domain containing 17B,3.885719244,4.260565214,3.772224027,3.537748066,3.139728762,2.909980518
83921,Tmem2,transmembrane protein 2,6.070857339,6.461331922,6.121155224,5.982428312,5.074972553,5.047684569
226025,Trpm3,"transient receptor potential cation channel, subfamily M, member 3",4.210024382,5.058325949,5.93803292,5.995548072,3.693770768,3.744185765
16601,Klf9,Kruppel-like factor 9,7.245052328,7.428906924,8.18643992,7.988651643,8.054551302,7.861897914
226026,Smc5,structural maintenance of chromosomes 5,5.248194915,5.334815005,5.096097767,5.127826512,5.263652695,5.249449194
71738,Mamdc2,MAM domain containing 2,3.401651206,3.704506928,4.214742263,4.130377697,4.423718374,4.656181503
72351,Ptar1,protein prenyltransferase alpha subunit repeat containing 1,2.873774923,2.584485785,2.893530324,3.191919842,2.97667048,2.883263179
791290,Gm9938,predicted gene 9938,3.141940437,3.08671839,3.207561088,3.563148283,3.259435519,3.138034274
319924,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",1.432222905,1.28737401,0.613933726,1.477572551,0.861193262,0.966224628
381217,Fam189a2,"family with sequence similarity 189, member A2",3.511449597,3.600327302,4.343493049,5.17965543,4.983845532,4.836444273
21873,Tjp2,tight junction protein 2,7.1562746,7.560537114,8.088788031,8.462381288,7.605653393,7.154187945
14297,Fxn,frataxin,1.522420714,1.146511474,1.816323123,1.767079168,1.487127544,1.633649289
18719,Pip5k1b,"phosphatidylinositol-4-phosphate 5-kinase, type 1 beta",-0.799507381,-0.679459126,-1.006218203,-0.844355544,-3.156728646,-1.050848885
68034,Fam122a,"family with sequence similarity 122, member A",2.20594705,2.200959259,3.043025316,3.004383299,3.094990447,3.138034274
226040,Tmem252,transmembrane protein 252,6.052052393,6.801422853,4.765393534,5.388731478,4.719788301,4.671877342
226041,Pgm5,phosphoglucomutase 5,6.810958254,6.986737973,9.249116416,9.689370736,10.07049619,9.821312946
226043,Cbwd1,COBW domain containing 1,2.803556927,2.61153711,2.528913142,2.264943098,2.745344933,2.721740619
76088,Dock8,dedicator of cytokinesis 8,2.310916609,2.763986789,2.726734329,2.545415197,1.463857765,1.851454441
100042503,Gm3873,predicted gene 3873,4.414664534,4.091530051,4.513854767,4.608991312,4.333520565,4.384970176
107351,Kank1,KN motif and ankyrin repeat domains 1,5.472945684,5.964834178,7.328841259,7.462296912,7.616905114,7.286242009
67155,Smarca2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",7.185903348,7.499394315,7.729118431,7.925176235,8.035934043,8.035224137
70942,4931403E22Rik,RIKEN cDNA 4931403E22 gene,-1.20004531,-1.079997055,-2.060665987,-2.139811428,-2.019225122,-2.273241306
22359,Vldlr,very low density lipoprotein receptor,3.889113822,4.283174022,6.595621352,6.389086603,6.228270899,6.519368256
52874,Pum3,pumilio RNA-binding family member 3,5.669332614,5.289469428,5.29891465,5.036475074,4.782262793,4.791651123
19726,Rfx3,"regulatory factor X, 3 (influences HLA class II expression)",4.190897463,4.280367221,4.12611491,4.020976779,4.077849314,4.40702053
226075,Glis3,GLIS family zinc finger 3,2.887417531,2.82689354,3.062261535,3.185391799,2.802114029,2.953438473
434460,Rps15a-ps2,"ribosomal protein S15A, pseudogene 2",4.15468893,4.713898827,4.437339336,4.441046675,3.845523806,3.778420813
20510,Slc1a1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",0.950514366,0.651186186,1.816323123,0.970612562,-1.086339318,-1.74272659
381218,4430402I18Rik,RIKEN cDNA 4430402I18 gene,-2.384469881,-2.553928244,-2.953750783,-4.014280546,-3.89369424,-3.121238213
74411,Plpp6,phospholipid phosphatase 6,1.792723121,1.955626854,1.816323123,1.731673832,1.06050207,1.814221535
67072,Cdc37l1,cell division cycle 37-like 1,4.393308461,4.393789856,4.737743502,4.599201995,5.022185139,4.757732297
56248,Ak3,adenylate kinase 3,5.528419455,5.692416499,5.636034101,6.020518417,6.114267415,6.10517398
67329,1700018L02Rik,RIKEN cDNA 1700018L02 gene,-4.258938999,-2.553928244,-1.854215109,-2.139811428,-2.308731739,-3.121238213
100503337,Gm9895,predicted gene 9895,-4.258938999,-3.40192515,-2.591180704,-1.692352451,-2.671301819,-2.635811386
59028,Rcl1,RNA terminal phosphate cyclase-like 1,4.680640215,4.697159611,4.986248124,4.478907761,2.892030666,2.809499125
16452,Jak2,Janus kinase 2,6.090157895,6.627914199,6.360751541,6.377679022,6.060017212,5.886069434
